PESEL		Title			First_name	Last_name	Gender		Date_of_birth	ProfessorID
58010263645	Endowed_Prof		Sherri		Lewis		Female		02.01.1958	11033
58010706947	Full_Professor		Claire		Flores		Female		07.01.1958	10851
58011238902	Endowed_Prof		William		Jones		Male		12.01.1958	11283
58011644769	Assistant_Professor	Joshua		Hernandez	Male		16.01.1958	11206
58013108366	Full_Professor		Gary		Wright		Male		31.01.1958	10830
58020106389	Lecturer		Zena		Johnson		Female		01.02.1958	11795
58020811331	Research_Associate	Bella		Torres		Female		08.02.1958	12059
58021017181	Distinguished_Prof	Sophia		Cruz		Female		10.02.1958	10950
58021021821	Distinguished_Prof	Chloe		Butler		Female		10.02.1958	10474
58021200886	Associate_Professor	John		Campbell	Male		12.02.1958	10826
58021502045	Research_Associate	Maisy		Evans		Female		15.02.1958	11327
58021539493	Research_Professor	Lucy		Bailey		Female		15.02.1958	11564
58021860973	Endowed_Prof		Arthur		Williams	Male		18.02.1958	11238
58030753066	Full_Professor		Natalie		Morris		Female		07.03.1958	10466
58031221656	Research_Professor	Jack		Rivera		Male		12.03.1958	10665
58031266778	Associate_Professor	Margaret	Nelson		Female		12.03.1958	11380
58031457609	Adjunct_Professor	Zoe		Bell		Female		14.03.1958	10621
58031592089	Full_Professor		Adrian		Scott		Male		15.03.1958	10153
58032990205	Distinguished_Prof	Taya		Davis		Female		29.03.1958	10714
58040546634	Associate_Professor	Edward		Roberts		Male		05.04.1958	11127
58041052165	Research_Professor	Sidney		King		Female		10.04.1958	10808
58041581666	Research_Professor	Charlotte	Young		Female		15.04.1958	10637
58041788964	Assistant_Professor	Joshua		Hall		Male		17.04.1958	10736
58042557188	Research_Associate	Oliver		Allen		Male		25.04.1958	10242
58042575835	Instructor		Neil		Hughes		Male		25.04.1958	11574
58042901739	Assistant_Professor	Linda		Hughes		Female		29.04.1958	10071
58043051747	Instructor		Mary		Diaz		Female		30.04.1958	11029
58050423679	Lecturer		Zoe		Davis		Female		04.05.1958	11310
58050939785	Research_Associate	Gareth		Lopez		Male		09.05.1958	11781
58051383553	Assistant_Professor	Jared		Green		Male		13.05.1958	11676
58051463984	Research_Associate	Jacob		Phillips	Male		14.05.1958	11537
58051516124	Research_Professor	Margaret	Nguyen		Female		15.05.1958	11791
58051582257	Lecturer		Gregory		Evans		Male		15.05.1958	11185
58051688053	Instructor		Ashley		Ward		Female		16.05.1958	12049
58051797223	Instructor		Yasmine		Ross		Female		17.05.1958	12127
58052109203	Instructor		Sam		Sullivan	Male		21.05.1958	10040
58060444984	Lecturer		Madison		Ortiz		Female		04.06.1958	11771
58060862278	Assistant_Professor	Owen		Stewart		Male		08.06.1958	10517
58060957511	Lecturer		Dorothy		Collins		Female		09.06.1958	10452
58062046916	Instructor		Ben		White		Male		20.06.1958	11262
58070746459	Research_Associate	Chloe		Russell		Female		07.07.1958	10943
58071568864	Instructor		Charlotte	Walker		Female		15.07.1958	11417
58071716572	Adjunct_Professor	Simon		Fisher		Male		17.07.1958	10922
58080884935	Associate_Professor	Sherri		Nelson		Female		08.08.1958	10650
58081170343	Adjunct_Professor	Elana		Lewis		Female		11.08.1958	10676
58081179180	Lecturer		Anna		Rodriguez	Female		11.08.1958	10902
58082080754	Lecturer		Larry		Martinez	Male		20.08.1958	10407
58082259758	Adjunct_Professor	Margaret	Kelly		Female		22.08.1958	11774
58092034666	Assistant_Professor	Lucy		Jenkins		Female		20.09.1958	10946
58092158481	Associate_Professor	Lily		White		Female		21.09.1958	11806
58092192396	Full_Professor		Joshua		Rivera		Male		21.09.1958	10396
58100667676	Instructor		Samantha	Hughes		Female		06.10.1958	11115
58100932514	Research_Associate	Ashley		James		Female		09.10.1958	11191
58101477430	Distinguished_Prof	Sidney		Perez		Female		14.10.1958	12168
58101633023	Research_Associate	Ben		Stewart		Male		16.10.1958	10311
58102368842	Endowed_Prof		Dorothy		Hughes		Female		23.10.1958	11689
58102820715	Distinguished_Prof	Paige		Morgan		Female		28.10.1958	10126
58110303668	Instructor		David		Rivera		Male		03.11.1958	11768
58110542148	Research_Professor	Rebecca		Campbell	Female		05.11.1958	10226
58110774420	Research_Associate	Emily		Cruz		Female		07.11.1958	10543
58111207224	Distinguished_Prof	Sidney		Jenkins		Female		12.11.1958	12017
58111257695	Associate_Professor	Robert		Ortiz		Male		12.11.1958	10599
58112525269	Lecturer		Sarah		Edwards		Female		25.11.1958	11281
58113098069	Endowed_Prof		Tim		Davis		Male		30.11.1958	11940
58121259199	Associate_Professor	Clea		Fisher		Female		12.12.1958	10208
58121503230	Instructor		Jack		Smith		Male		15.12.1958	11752
58121603806	Associate_Professor	Oliver		Perry		Male		16.12.1958	11184
58122260798	Instructor		John		Hill		Male		22.12.1958	10993
58122934557	Endowed_Prof		Sherri		Hernandez	Female		29.12.1958	10845
59010175988	Associate_Professor	Carter		Cook		Male		01.01.1959	10492
59010631227	Instructor		Valentina	Jones		Female		06.01.1959	10038
59010673608	Distinguished_Prof	Alexander	Hughes		Male		06.01.1959	10014
59011704282	Research_Associate	Jared		Nguyen		Male		17.01.1959	11387
59011904600	Endowed_Prof		Corina		Cruz		Female		19.01.1959	10609
59012104690	Lecturer		Zia		White		Female		21.01.1959	10435
59021190047	Assistant_Professor	Mary		Taylor		Female		11.02.1959	11221
59022559251	Assistant_Professor	Matthew		Rogers		Male		25.02.1959	11767
59030569654	Full_Professor		Sam		Reyes		Male		05.03.1959	11306
59030861359	Distinguished_Prof	Oliver		Hughes		Male		08.03.1959	10600
59031093669	Adjunct_Professor	Becky		Hughes		Female		10.03.1959	11976
59031200569	Associate_Professor	Gary		Turner		Male		12.03.1959	10788
59031295362	Adjunct_Professor	Jeffrey		Morales		Male		12.03.1959	10583
59031992670	Adjunct_Professor	Zach		Hall		Male		19.03.1959	11822
59032468099	Assistant_Professor	Logan		Williams	Male		24.03.1959	11629
59032570006	Adjunct_Professor	Becky		Brown		Female		25.03.1959	11722
59032915002	Instructor		Ginny		Morris		Female		29.03.1959	10402
59041286715	Assistant_Professor	Nicole		Mitchell	Female		12.04.1959	11865
59042027286	Associate_Professor	Aaron		White		Male		20.04.1959	10661
59042055527	Distinguished_Prof	Natalie		Butler		Female		20.04.1959	10772
59042268021	Full_Professor		Zoe		Diaz		Female		22.04.1959	11654
59042963896	Assistant_Professor	Lenny		Russell		Male		29.04.1959	11128
59050364493	Full_Professor		Amber		Cruz		Female		03.05.1959	12042
59051683232	Research_Associate	Ysabel		Collins		Female		16.05.1959	10753
59051728407	Instructor		Brian		Sanchez		Male		17.05.1959	11998
59052211731	Full_Professor		Darren		Brown		Male		22.05.1959	11367
59060293391	Assistant_Professor	Fiora		Roberts		Female		02.06.1959	12038
59060317263	Adjunct_Professor	Frederick	Green		Male		03.06.1959	10144
59060715321	Associate_Professor	Dorothy		Ramirez		Female		07.06.1959	11104
59060733315	Research_Professor	Harry		Gray		Male		07.06.1959	11624
59061039425	Research_Professor	Tamia		Reyes		Female		10.06.1959	11012
59061367426	Adjunct_Professor	Gary		Carter		Male		13.06.1959	11631
59061370495	Research_Associate	Emily		Scott		Female		13.06.1959	11592
59061844311	Assistant_Professor	Sidney		Ross		Female		18.06.1959	10476
59062531439	Full_Professor		Marvin		Lee		Male		25.06.1959	12115
59062864833	Instructor		Arthur		Hughes		Male		28.06.1959	11821
59070377888	Associate_Professor	Mary		Sanders		Female		03.07.1959	11896
59070493038	Lecturer		Ashley		Collins		Female		04.07.1959	11522
59070896311	Associate_Professor	Sophie		Jackson		Female		08.07.1959	11232
59072816886	Instructor		Wanda		Jenkins		Female		28.07.1959	11910
59073085796	Research_Professor	Maisy		Hall		Female		30.07.1959	10873
59080378322	Instructor		Logan		Harris		Male		03.08.1959	10881
59081302796	Associate_Professor	Zia		Lewis		Female		13.08.1959	11454
59081457322	Research_Professor	John		Hill		Male		14.08.1959	10147
59081528869	Research_Associate	Dylan		Harris		Male		15.08.1959	10236
59082420398	Associate_Professor	Neil		Roberts		Male		24.08.1959	10738
59082595247	Instructor		Kevin		White		Male		25.08.1959	11226
59083103628	Adjunct_Professor	Matthew		Morris		Male		31.08.1959	11628
59090242964	Adjunct_Professor	Xena		Young		Female		02.09.1959	11888
59090884566	Research_Associate	Owen		Scott		Male		08.09.1959	10587
59091562542	Assistant_Professor	Madison		Torres		Female		15.09.1959	10980
59092564567	Distinguished_Prof	Joseph		Peterson	Male		25.09.1959	11951
59092582536	Lecturer		Hannah		Richardson	Female		25.09.1959	10783
59092816895	Research_Professor	Fiora		Lee		Female		28.09.1959	11484
59093063600	Lecturer		Gregory		Miller		Male		30.09.1959	11863
59101523850	Assistant_Professor	Oliver		James		Male		15.10.1959	10971
59102572754	Distinguished_Prof	Jacob		Cox		Male		25.10.1959	11223
59111138789	Instructor		Nicole		Bennett		Female		11.11.1959	11974
59111407255	Full_Professor		Yasmine		Martin		Female		14.11.1959	10159
59111555134	Full_Professor		Alice		Hughes		Female		15.11.1959	12106
59111676327	Assistant_Professor	William		Thomas		Male		16.11.1959	11405
59111734292	Lecturer		Sophia		King		Female		17.11.1959	10217
59111839171	Research_Professor	Sidney		Hall		Female		18.11.1959	10023
59112356044	Instructor		Logan		Ross		Male		23.11.1959	10775
59112943604	Lecturer		Elana		Taylor		Female		29.11.1959	11599
59120489649	Adjunct_Professor	Lauren		Phillips	Female		04.12.1959	11928
59121603084	Lecturer		Luke		Reed		Male		16.12.1959	11164
59122297980	Distinguished_Prof	Tamia		Gutierrez	Female		22.12.1959	10702
59122392995	Full_Professor		Steven		Reyes		Male		23.12.1959	10779
59122554729	Associate_Professor	Brandon		Turner		Male		25.12.1959	11977
59123086005	Lecturer		Jake		Ortiz		Male		30.12.1959	10102
60010564367	Full_Professor		Christopher	Carter		Male		05.01.1960	10593
60010739136	Full_Professor		Paul		Campbell	Male		07.01.1960	10083
60010854389	Associate_Professor	Tamia		Gracia		Female		08.01.1960	10111
60011028051	Instructor		Darren		Gomez		Male		10.01.1960	12099
60011052222	Lecturer		Magdalene	Turner		Female		10.01.1960	11740
60011951519	Lecturer		Lauren		Miller		Female		19.01.1960	10658
60020178347	Assistant_Professor	Tom		Morales		Male		01.02.1960	10063
60020923714	Full_Professor		Amber		Richardson	Female		09.02.1960	10620
60020940808	Assistant_Professor	Chloe		Sanchez		Female		09.02.1960	11369
60021911469	Distinguished_Prof	Ginny		Jackson		Female		19.02.1960	10553
60030261339	Associate_Professor	Paul		Nelson		Male		02.03.1960	11361
60030667018	Research_Professor	Wanda		Lee		Female		06.03.1960	12086
60031864554	Instructor		Ginny		Turner		Female		18.03.1960	10366
60031902149	Assistant_Professor	Gary		Nguyen		Male		19.03.1960	11371
60032862994	Distinguished_Prof	Zoey		Morgan		Female		28.03.1960	11441
60033188189	Associate_Professor	Robert		Davis		Male		31.03.1960	11167
60040795156	Associate_Professor	Clea		Cooper		Female		07.04.1960	11465
60041187564	Assistant_Professor	Clea		Lee		Female		11.04.1960	11235
60041455140	Associate_Professor	Liam		Martin		Male		14.04.1960	11309
60042172022	Assistant_Professor	Jared		Bennett		Male		21.04.1960	10813
60042330423	Research_Associate	Clea		Brooks		Female		23.04.1960	10108
60042361529	Assistant_Professor	Amy		Rogers		Female		23.04.1960	10185
60042909218	Associate_Professor	Bella		Martinez	Female		29.04.1960	11297
60050529398	Adjunct_Professor	Steven		Lewis		Male		05.05.1960	10214
60050588327	Lecturer		Matthew		Young		Male		05.05.1960	10145
60052459466	Research_Associate	Shannon		Long		Female		24.05.1960	11804
60060315282	Assistant_Professor	Frederick	Bailey		Male		03.06.1960	11095
60061450354	Associate_Professor	Tamia		Butler		Female		14.06.1960	11646
60063095179	Adjunct_Professor	Hannah		Campbell	Female		30.06.1960	12122
60070259606	Research_Professor	Maisy		Ross		Female		02.07.1960	10142
60070622897	Assistant_Professor	Garrett		Watson		Male		06.07.1960	11621
60070941960	Adjunct_Professor	Wanda		Reed		Female		09.07.1960	10478
60071337613	Adjunct_Professor	Joseph		Jenkins		Male		13.07.1960	10924
60071897128	Lecturer		Nicole		Jenkins		Female		18.07.1960	11446
60072012483	Adjunct_Professor	Jessica		Brooks		Female		20.07.1960	11317
60072756136	Distinguished_Prof	Linda		Rivera		Female		27.07.1960	10400
60080969074	Instructor		Emma		Moore		Female		09.08.1960	11887
60081246545	Instructor		Liam		Moore		Male		12.08.1960	11591
60081534427	Research_Associate	Harry		Myers		Male		15.08.1960	10888
60082160362	Full_Professor		Sophie		Hill		Female		21.08.1960	10756
60090255591	Instructor		Charlotte	Thomas		Female		02.09.1960	10544
60090683216	Full_Professor		Amanda		Foster		Female		06.09.1960	10866
60090787928	Instructor		Adam		Allen		Male		07.09.1960	10565
60090931194	Instructor		Amber		Gonzales	Female		09.09.1960	11514
60090955680	Lecturer		Abby		Butler		Female		09.09.1960	12036
60092290247	Associate_Professor	Brian		Bennett		Male		22.09.1960	11142
60092457888	Assistant_Professor	Harry		Gomez		Male		24.09.1960	12143
60092522672	Research_Associate	David		Rodriguez	Male		25.09.1960	11199
60100235111	Research_Professor	Brian		Adams		Male		02.10.1960	11610
60100993202	Full_Professor		David		Gracia		Male		09.10.1960	11948
60101043725	Assistant_Professor	Yasmine		Turner		Female		10.10.1960	11924
60101970952	Distinguished_Prof	Alexander	Adams		Male		19.10.1960	11649
60102178841	Distinguished_Prof	Dylan		Thomas		Male		21.10.1960	11579
60102836088	Assistant_Professor	Xena		Gomez		Female		28.10.1960	10834
60110678765	Assistant_Professor	Brad		Moore		Male		06.11.1960	11640
60111235268	Research_Professor	Natalie		Thompson	Female		12.11.1960	11132
60111239687	Adjunct_Professor	Larry		Green		Male		12.11.1960	11871
60112084964	Endowed_Prof		Donny		Smith		Male		20.11.1960	10473
60112776524	Endowed_Prof		Larry		Harris		Male		27.11.1960	11823
60112988264	Adjunct_Professor	James		Bailey		Male		29.11.1960	10978
60113005121	Research_Associate	Garrett		Morris		Male		30.11.1960	10831
60113085786	Research_Professor	Anthony		Rivera		Male		30.11.1960	11898
60120762875	Distinguished_Prof	Calista		Collins		Female		07.12.1960	10953
60120913357	Full_Professor		Carter		Bailey		Male		09.12.1960	10897
60121217912	Endowed_Prof		Larry		Reed		Male		12.12.1960	10578
60121348432	Lecturer		Zia		Myers		Female		13.12.1960	11496
60121369936	Full_Professor		Amber		Green		Female		13.12.1960	11524
60121683254	Endowed_Prof		Barbara		Gutierrez	Female		16.12.1960	11596
60122222156	Distinguished_Prof	Nicole		Long		Female		22.12.1960	10686
61010478848	Assistant_Professor	Darren		Powell		Male		04.01.1961	11671
61010649662	Research_Associate	Ginny		Ortiz		Female		06.01.1961	10398
61010695956	Adjunct_Professor	Jennifer	Jones		Female		06.01.1961	10320
61011277755	Lecturer		Brad		Allen		Male		12.01.1961	10696
61011413945	Instructor		Neil		Collins		Male		14.01.1961	11216
61011597757	Associate_Professor	Aaron		Murphy		Male		15.01.1961	10210
61011712820	Full_Professor		Darren		Clark		Male		17.01.1961	12117
61011814985	Research_Professor	Tim		Martin		Male		18.01.1961	10719
61012047983	Associate_Professor	Fiora		Miller		Female		20.01.1961	11853
61020132395	Research_Associate	Lucy		Phillips	Female		01.02.1961	10373
61020390029	Endowed_Prof		Patricia	Gray		Female		03.02.1961	10501
61021137337	Assistant_Professor	Adrian		Campbell	Male		11.02.1961	11227
61021401608	Distinguished_Prof	Mary		Baker		Female		14.02.1961	11507
61021512655	Adjunct_Professor	Maisy		Reyes		Female		15.02.1961	10670
61022523616	Endowed_Prof		Tim		Gonzales	Male		25.02.1961	10807
61022686333	Distinguished_Prof	Neil		Morgan		Male		26.02.1961	11625
61031079371	Lecturer		Corina		Evans		Female		10.03.1961	11780
61032403043	Endowed_Prof		Elana		Jenkins		Female		24.03.1961	11161
61032650327	Endowed_Prof		Steven		Martinez	Male		26.03.1961	10913
61040720860	Lecturer		Jessica		Lopez		Female		07.04.1961	11359
61040744779	Full_Professor		Racherl		Walker		Female		07.04.1961	10726
61041215488	Instructor		Zoe		Russell		Female		12.04.1961	11430
61041802110	Associate_Professor	Martin		Gomez		Male		18.04.1961	10490
61041910706	Assistant_Professor	Brian		Foster		Male		19.04.1961	10229
61042073828	Adjunct_Professor	Gregory		Gracia		Male		20.04.1961	10157
61042642235	Associate_Professor	Zoey		Ross		Female		26.04.1961	10015
61051212455	Instructor		Racherl		Anderson	Female		12.05.1961	11616
61052584996	Lecturer		Tim		Cooper		Male		25.05.1961	10956
61060182207	Research_Associate	Abby		Smith		Female		01.06.1961	10886
61060715467	Research_Associate	Terrance	Rivera		Male		07.06.1961	10264
61061441477	Associate_Professor	Michael		Cruz		Male		14.06.1961	10020
61062207048	Research_Associate	Roselle		Walker		Female		22.06.1961	11392
61062780031	Research_Professor	Alexander	Gonzales	Male		27.06.1961	12161
61062832312	Lecturer		Roselle		Hughes		Female		28.06.1961	10520
61062877357	Distinguished_Prof	Andrew		Murphy		Male		28.06.1961	11138
61070523565	Associate_Professor	Zoe		Gray		Female		05.07.1961	11122
61070634869	Endowed_Prof		Amanda		Harris		Female		06.07.1961	10406
61071526213	Distinguished_Prof	Gregory		Parker		Male		15.07.1961	12091
61080797990	Instructor		Christopher	Smith		Male		07.08.1961	11256
61080861098	Lecturer		Martin		Fisher		Male		08.08.1961	10771
61082338899	Endowed_Prof		Valentina	Campbell	Female		23.08.1961	11194
61090958514	Lecturer		Daniel		Morris		Male		09.09.1961	10306
61091280035	Endowed_Prof		Jennifer	Gonzales	Female		12.09.1961	10326
61092367490	Full_Professor		Victoria	Young		Female		23.09.1961	11787
61100335949	Associate_Professor	Christopher	Long		Male		03.10.1961	10301
61100992972	Associate_Professor	Oliver		Long		Male		09.10.1961	10494
61101602246	Instructor		Nicole		Hughes		Female		16.10.1961	10846
61103051088	Associate_Professor	Owen		Johnson		Male		30.10.1961	11475
61103130648	Endowed_Prof		Adrian		Powell		Male		31.10.1961	10654
61111174029	Lecturer		John		Bailey		Male		11.11.1961	10739
61111208071	Adjunct_Professor	Ginny		Jenkins		Female		12.11.1961	11150
61111943459	Associate_Professor	Maisy		Hernandez	Female		19.11.1961	10107
61112010253	Lecturer		Nicole		Reyes		Female		20.11.1961	10021
61112043614	Research_Professor	Amber		Fisher		Female		20.11.1961	11858
61120275739	Lecturer		Anthony		Gomez		Male		02.12.1961	11193
61120292664	Lecturer		Carter		Diaz		Male		02.12.1961	10493
61120806256	Adjunct_Professor	Amber		Walker		Female		08.12.1961	10569
61120985962	Endowed_Prof		William		Rogers		Male		09.12.1961	11536
61121161477	Adjunct_Professor	Christopher	Mitchell	Male		11.12.1961	10638
62011126219	Research_Associate	Calista		Cooper		Female		11.01.1962	11477
62020156633	Instructor		Ysabel		Cook		Female		01.02.1962	10567
62020822163	Adjunct_Professor	Joseph		Young		Male		08.02.1962	11659
62020942420	Lecturer		Zoe		Smith		Female		09.02.1962	11324
62021022790	Instructor		Linda		Myers		Female		10.02.1962	11833
62030784472	Research_Associate	Paul		Rogers		Male		07.03.1962	10537
62032160383	Full_Professor		Mary		Richardson	Female		21.03.1962	10463
62032415304	Research_Professor	Jason		James		Male		24.03.1962	11947
62032950796	Research_Professor	Oliver		Roberts		Male		29.03.1962	11456
62040294623	Associate_Professor	Jake		Brooks		Male		02.04.1962	10461
62040515193	Adjunct_Professor	Lucy		Parker		Female		05.04.1962	11344
62041036691	Adjunct_Professor	Katie		Long		Female		10.04.1962	11043
62041075689	Distinguished_Prof	Rebecca		Brooks		Female		10.04.1962	10285
62041255468	Instructor		Patricia	Diaz		Female		12.04.1962	10782
62042866032	Adjunct_Professor	Charlotte	Lee		Female		28.04.1962	10456
62051463132	Adjunct_Professor	Jason		Parker		Male		14.05.1962	10323
62052045911	Lecturer		Corina		King		Female		20.05.1962	11499
62053065494	Endowed_Prof		Rebecca		King		Female		30.05.1962	11617
62060115365	Research_Associate	David		Jenkins		Male		01.06.1962	11529
62060664271	Lecturer		Madison		Jackson		Female		06.06.1962	11305
62061276999	Assistant_Professor	Taya		Martin		Female		12.06.1962	10801
62061348172	Endowed_Prof		Christopher	Evans		Male		13.06.1962	11170
62062141648	Associate_Professor	Kevin		Foster		Male		21.06.1962	12166
62062285422	Full_Professor		William		Rivera		Male		22.06.1962	10507
62062941454	Adjunct_Professor	Andrew		Harris		Male		29.06.1962	10121
62070316451	Research_Professor	Amanda		Walker		Female		03.07.1962	10566
62070983425	Research_Associate	Adam		Jenkins		Male		09.07.1962	11421
62072321693	Research_Professor	Sarah		Nelson		Female		23.07.1962	10245
62072736773	Lecturer		Elana		Gray		Female		27.07.1962	11814
62080968050	Research_Associate	Brad		Hill		Male		09.08.1962	11950
62081179358	Endowed_Prof		Susan		Long		Female		11.08.1962	10653
62081310298	Full_Professor		Jason		Collins		Male		13.08.1962	11648
62081721308	Associate_Professor	Corina		Parker		Female		17.08.1962	11568
62081972923	Research_Professor	Sophia		Rivera		Female		19.08.1962	10250
62082590704	Associate_Professor	Michael		Reed		Male		25.08.1962	10532
62082909336	Adjunct_Professor	Alice		Hill		Female		29.08.1962	11464
62090617131	Adjunct_Professor	Anthony		Campbell	Male		06.09.1962	10991
62090796572	Lecturer		Shannon		Miller		Female		07.09.1962	11769
62091061925	Distinguished_Prof	Simon		Hernandez	Male		10.09.1962	10076
62091127852	Instructor		Ysabel		Ross		Female		11.09.1962	10027
62091156155	Research_Associate	Bella		Adams		Female		11.09.1962	12021
62091469764	Research_Associate	Alice		Sanders		Female		14.09.1962	11786
62091728359	Research_Associate	Samantha	Allen		Female		17.09.1962	11098
62091896915	Full_Professor		Terrance	Turner		Male		18.09.1962	10168
62100387614	Distinguished_Prof	Lily		Flores		Female		03.10.1962	11325
62100513948	Research_Associate	Adrian		Price		Male		05.10.1962	10136
62101133101	Adjunct_Professor	Jessica		Bennett		Female		11.10.1962	10979
62101240199	Assistant_Professor	Madison		Jones		Female		12.10.1962	10975
62101256544	Associate_Professor	Ysabel		Hernandez	Female		12.10.1962	10694
62103162440	Distinguished_Prof	Alice		Nelson		Female		31.10.1962	11984
62110593347	Assistant_Professor	Oliver		Williams	Male		05.11.1962	12058
62111143131	Assistant_Professor	Alice		Walker		Female		11.11.1962	11144
62111957223	Instructor		Natalie		Roberts		Female		19.11.1962	10941
62112143008	Distinguished_Prof	Jake		Johnson		Male		21.11.1962	11872
62112354541	Research_Associate	Maisy		Thomas		Female		23.11.1962	11084
62112696997	Full_Professor		Xena		Fisher		Female		26.11.1962	10030
62113037177	Assistant_Professor	Natalie		Evans		Female		30.11.1962	10036
62120210479	Research_Associate	Magdalene	Foster		Female		02.12.1962	10635
62120318397	Distinguished_Prof	Adam		Jenkins		Male		03.12.1962	12087
62122038404	Endowed_Prof		Abby		Allen		Female		20.12.1962	11572
62123193726	Full_Professor		Elana		Perez		Female		31.12.1962	10198
63010391766	Instructor		Yasmine		King		Female		03.01.1963	11429
63011346954	Full_Professor		Rebecca		Sullivan	Female		13.01.1963	12030
63020416547	Instructor		Amy		Hill		Female		04.02.1963	10141
63020455260	Assistant_Professor	Ryan		Davis		Male		04.02.1963	10457
63020472973	Lecturer		Clea		Wood		Female		04.02.1963	10688
63020493879	Distinguished_Prof	Sherri		Sanders		Female		04.02.1963	11301
63021198828	Full_Professor		Linda		Cruz		Female		11.02.1963	10870
63021246894	Research_Associate	Rebecca		Wilson		Female		12.02.1963	10572
63022125670	Endowed_Prof		Shannon		Allen		Female		21.02.1963	11956
63022161204	Distinguished_Prof	Shannon		James		Female		21.02.1963	11287
63022412909	Full_Professor		Jason		Torres		Male		24.02.1963	11600
63022443453	Assistant_Professor	Jessica		Wood		Female		24.02.1963	11615
63022629437	Instructor		Jacob		Ramirez		Male		26.02.1963	11719
63031853762	Instructor		Alice		Davis		Female		18.03.1963	12148
63032394617	Assistant_Professor	Roselle		Adams		Female		23.03.1963	11205
63032654264	Assistant_Professor	Wanda		Thomas		Female		26.03.1963	10691
63040493584	Full_Professor		Patricia	Harris		Female		04.04.1963	10173
63040540195	Assistant_Professor	Larry		Morris		Male		05.04.1963	12006
63040949189	Research_Professor	Liam		Torres		Male		09.04.1963	11282
63041661733	Associate_Professor	Samantha	Flores		Female		16.04.1963	11531
63041773940	Lecturer		Robert		Watson		Male		17.04.1963	10182
63041810638	Lecturer		Jennifer	Gonzales	Female		18.04.1963	10937
63041984459	Associate_Professor	Terrance	Diaz		Male		19.04.1963	12123
63042383630	Adjunct_Professor	Arthur		Parker		Male		23.04.1963	12010
63050288674	Lecturer		Racherl		Bennett		Female		02.05.1963	10514
63050318534	Endowed_Prof		Jacob		Allen		Male		03.05.1963	10230
63050397648	Associate_Professor	Katie		Roberts		Female		03.05.1963	10548
63052404756	Full_Professor		Ashley		Gracia		Female		24.05.1963	12094
63052437115	Full_Professor		Sidney		Hall		Female		24.05.1963	11801
63060110667	Research_Professor	Jessica		Mitchell	Female		01.06.1963	10896
63060127437	Research_Associate	Joseph		Green		Male		01.06.1963	10648
63060182819	Research_Associate	Maisy		Hernandez	Female		01.06.1963	10798
63060681954	Lecturer		Tom		Rodriguez	Male		06.06.1963	11571
63060819377	Associate_Professor	Harry		Smith		Male		08.06.1963	11021
63061669537	Full_Professor		Joseph		Clark		Male		16.06.1963	12072
63061890264	Distinguished_Prof	Paige		Mitchell	Female		18.06.1963	10176
63070740389	Assistant_Professor	Ryan		James		Male		07.07.1963	11982
63071861196	Assistant_Professor	Joseph		Howard		Male		18.07.1963	10814
63071884420	Lecturer		Brandon		Bailey		Male		18.07.1963	10769
63072321305	Associate_Professor	Daniel		Ramirez		Male		23.07.1963	11734
63080518954	Assistant_Professor	Abby		Howard		Female		05.08.1963	11311
63081586679	Endowed_Prof		Paige		Murphy		Female		15.08.1963	11340
63081771827	Instructor		Alexander	Flores		Male		17.08.1963	10425
63082028663	Full_Professor		Aaron		Parker		Male		20.08.1963	11120
63082099382	Research_Associate	Patricia	Davis		Female		20.08.1963	10885
63082465821	Full_Professor		Calista		Gomez		Female		24.08.1963	11490
63090873016	Distinguished_Prof	Lucy		Thomas		Female		08.09.1963	10893
63092003086	Distinguished_Prof	David		Myers		Male		20.09.1963	11943
63100139248	Research_Professor	Ben		Morris		Male		01.10.1963	11468
63100932179	Instructor		Sherri		Watson		Female		09.10.1963	12175
63101542653	Full_Professor		Megan		Lewis		Female		15.10.1963	10895
63101707353	Adjunct_Professor	Valentina	Ross		Female		17.10.1963	11060
63110580116	Full_Professor		Clea		Roberts		Female		05.11.1963	10750
63110600461	Associate_Professor	Marvin		Kelly		Male		06.11.1963	11583
63111087396	Research_Associate	Adrian		Russell		Male		10.11.1963	11594
63111768057	Research_Professor	Ginny		Rodriguez	Female		17.11.1963	11278
63112032685	Full_Professor		Susan		Davis		Female		20.11.1963	11639
63112512141	Endowed_Prof		Cassandra	Gracia		Female		25.11.1963	10454
63120904840	Research_Associate	Racherl		Morris		Female		09.12.1963	10906
63121399696	Endowed_Prof		Maisy		Young		Female		13.12.1963	11427
63121505182	Associate_Professor	Taya		Stewart		Female		15.12.1963	11962
63122050661	Research_Associate	Edward		Anderson	Male		20.12.1963	10325
63122338140	Distinguished_Prof	Margaret	Baker		Female		23.12.1963	11908
63122868479	Assistant_Professor	Larry		Scott		Male		28.12.1963	11197
64010193846	Instructor		Marvin		Jenkins		Male		01.01.1964	11375
64010420151	Associate_Professor	Tamia		Nelson		Female		04.01.1964	11067
64010436650	Distinguished_Prof	Ginny		Lewis		Female		04.01.1964	11272
64011247803	Associate_Professor	Valentina	Clark		Female		12.01.1964	10330
64011876305	Lecturer		Barbara		Gray		Female		18.01.1964	11504
64012567248	Research_Professor	Sidney		Sanders		Female		25.01.1964	10657
64012683155	Full_Professor		Ryan		Russell		Male		26.01.1964	10586
64020736106	Research_Professor	Taya		Cooper		Female		07.02.1964	10797
